Data,Cidade, Condicao_do_Tempo_Prevista,Temperatura_Tendencia,Temperatura_Minima,Temperatura_Maxima,Vento_Velocidade_Minima,Vento_Velocidade_Maxima,Vento_Direcao,Vento_Intensidade
13/09/2022,Jacunda - PA,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas a noite,Estavel,22,34,45,95,NE - E,Fracos/Moderados
14/09/2022,Jacunda - PA,Claro a parcialmente nublado,Estavel,22,34,55,95,NE - E,Fracos/Moderados
15/09/2022,Jacunda - PA,Claro a parcialmente nublado,Estavel,22,34,55,95,NE - E,Fracos/Moderados
16/09/2022,Jacunda - PA,Claro a parcialmente nublado com pancadas de chuva e trovoadas a tarde,Estavel,22,34,45,95,NE - E,Fracos/Moderados
17/09/2022,Jacunda - PA,Poucas nuvens a parcialmente nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,22,34,55,95,NE - E,Fracos/Moderados
18/09/2022,Jacunda - PA,Poucas nuvens a parcialmente nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,22,34,55,95,NE - E,Fracos/Moderados
19/09/2022,Jacunda - PA,Poucas nuvens a parcialmente nublado,Estavel,22,34,55,95,NE - E,Fracos/Moderados
20/09/2022,Jacunda - PA,Claro a nublado,Estavel,23,34,45,95,SE - NE,Fracos/Moderados
21/09/2022,Jacunda - PA,Claro a nublado,Estavel,23,34,45,95,E - NE,Fracos/Moderados
22/09/2022,Jacunda - PA,Claro a nublado,Estavel,23,35,45,95,E - NE,Fracos/Moderados
23/09/2022,Jacunda - PA,Claro a nublado com pancadas de chuva isoladas a tarde,Estavel,23,34,45,95,E - NE,Fracos/Moderados
24/09/2022,Jacunda - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Declinio,22,32,55,95,E - NE,Fracos/Moderados
25/09/2022,Jacunda - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,23,32,55,95,E - NE,Fracos/Moderados
26/09/2022,Jacunda - PA,Nublado a parcialmente nublado com pancadas de chuva isoladas pela manha e a tarde,Estavel,23,32,60,95,E - NE,Fracos/Moderados
27/09/2022,Jacunda - PA,Parcialmente nublado a nublado,Estavel,24,33,50,95,E - NE,Fracos/Moderados
28/09/2022,Jacunda - PA,Parcialmente nublado a nublado,Estavel,24,33,50,95,E - NE,Fracos/Moderados
29/09/2022,Jacunda - PA,Parcialmente nublado a nublado,Estavel,24,33,50,95,E - NE,Fracos/Moderados
01/09/2022,Japura - AM,Parcialmente nublado,Estavel,24,32,55,90,NW - N,Fracos
02/09/2022,Japura - AM,Claro a parcialmente nublado,Estavel,24,34,50,90,NW - NE,Fracos
03/09/2022,Japura - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,23,33,55,90,NE - N,Fracos
04/09/2022,Japura - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,23,32,60,90,NW - W,Fracos
07/09/2022,Japura - AM,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,25,33,55,90,NW - N,Fracos
08/09/2022,Japura - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,24,32,60,90,NW - N,Fracos
09/09/2022,Japura - AM,Nublado a parcialmente nublado com chuva em areas isoladas,Estavel,25,31,70,90,NE - N,Fracos/Moderados
10/09/2022,Japura - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,25,33,65,90,NE - N,Fracos
11/09/2022,Japura - AM,Nublado a parcialmente nublado com chuva em areas isoladas,Estavel,24,32,65,90,W - NW,Fracos
12/09/2022,Japura - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,25,32,70,90,NW - W,Fracos
13/09/2022,Japura - AM,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,55,90,NW - NE,Fracos
14/09/2022,Japura - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,23,33,55,90,NE - E,Fracos
15/09/2022,Japura - AM,Parcialmente nublado a nublado com pancadas de chuva,Estavel,23,33,55,90,NE - E,Fracos
16/09/2022,Japura - AM,Poucas nuvens a nublado com chuva em areas isoladas,Estavel,23,33,55,95,S - SW,Fracos
18/09/2022,Japura - AM,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Elevacao,23,35,45,90,W - NW,Fracos
20/09/2022,Japura - AM,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,24,34,55,90,NW - N,Fracos
21/09/2022,Japura - AM,Parcialmente nublado,Estavel,24,34,55,90,N - NW,Fracos
22/09/2022,Japura - AM,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,34,55,90,NW - N,Fracos
23/09/2022,Japura - AM,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,24,32,60,90,NE - SE,Fracos
24/09/2022,Japura - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,22,32,60,90,SW - NW,Fracos/Moderados
25/09/2022,Japura - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,23,33,55,90,W - NE,Fracos
26/09/2022,Japura - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,23,34,50,90,NW - SE,Fracos
27/09/2022,Japura - AM,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,35,50,90,N - NE,Fracos
28/09/2022,Japura - AM,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,35,50,90,NE - NW,Fracos
29/09/2022,Japura - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,23,34,55,90,NW - SE,Fracos
01/09/2022,Jaru - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
02/09/2022,Jaru - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
03/09/2022,Jaru - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
04/09/2022,Jaru - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
05/09/2022,Jaru - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
06/09/2022,Jaru - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
07/09/2022,Jaru - RO,Claro a parcialmente nublado,Declinio,21,35,40,85,N,Fracos
08/09/2022,Jaru - RO,Claro a parcialmente nublado,Declinio,21,35,40,85,N,Fracos
09/09/2022,Jaru - RO,Claro a parcialmente nublado,Declinio,21,35,40,85,N,Fracos
10/09/2022,Jaru - RO,Claro a parcialmente nublado,Declinio,24,35,35,80,N,Fracos
11/09/2022,Jaru - RO,Claro a parcialmente nublado,Declinio,24,35,35,80,N,Fracos
12/09/2022,Jaru - RO,Claro a parcialmente nublado,Declinio,24,36,35,75,N,Fracos
13/09/2022,Jaru - RO,Claro a poucas nuvens,Declinio,23,35,40,85,N,Fracos
14/09/2022,Jaru - RO,Poucas nuvens,Estavel,23,34,40,85,NE,Fracos
15/09/2022,Jaru - RO,Poucas nuvens,Estavel,23,34,40,85,NE,Fracos
16/09/2022,Jaru - RO,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas ao inicio da noite,Estavel,23,33,40,80,SE,Fracos
17/09/2022,Jaru - RO,Poucas nuvens com possibilidade de chuva em areas isoladas ao inicio da noite,Estavel,24,34,40,80,SE,Fracos
18/09/2022,Jaru - RO,Poucas nuvens,Estavel,24,36,40,75,SE,Fracos
19/09/2022,Jaru - RO,Poucas nuvens,Estavel,25,37,35,75,SE,Fracos
20/09/2022,Jaru - RO,Claro a poucas nuvens,Estavel,25,36,35,75,SE,Fracos
21/09/2022,Jaru - RO,Claro a poucas nuvens,Estavel,25,36,35,75,SE,Fracos
22/09/2022,Jaru - RO,Poucas nuvens,Estavel,25,36,40,75,SE,Fracos
23/09/2022,Jaru - RO,Poucas nuvens com pancadas de chuva isoladas ao inicio da noite,Estavel,24,36,40,90,SE,Fracos
24/09/2022,Jaru - RO,Poucas nuvens com pancadas de chuva isoladas ao inicio da noite,Estavel,24,36,40,90,SE,Fracos
25/09/2022,Jaru - RO,Poucas nuvens com pancadas de chuva isoladas ao inicio da noite,Estavel,24,36,40,90,SE,Fracos
27/09/2022,Jaru - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,36,40,95,N - NE,Fracos
28/09/2022,Jaru - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,37,45,95,NW - N,Fracos
29/09/2022,Jaru - RO,Nublado a encoberto com pancadas de chuva e trovoadas,Declinio,22,30,60,100,SE - S,Fracos/Moderados
01/09/2022,Ji-Parana - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
02/09/2022,Ji-Parana - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
03/09/2022,Ji-Parana - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
04/09/2022,Ji-Parana - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
05/09/2022,Ji-Parana - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
06/09/2022,Ji-Parana - RO,Poucas nuvens,Declinio,22,32,40,85,N,Fracos
07/09/2022,Ji-Parana - RO,Claro a parcialmente nublado,Declinio,21,35,40,85,N,Fracos
08/09/2022,Ji-Parana - RO,Claro a parcialmente nublado,Declinio,21,35,40,85,N,Fracos
09/09/2022,Ji-Parana - RO,Claro a parcialmente nublado,Declinio,21,35,40,85,N,Fracos
10/09/2022,Ji-Parana - RO,Claro a parcialmente nublado,Declinio,24,35,35,80,N,Fracos
11/09/2022,Ji-Parana - RO,Claro a parcialmente nublado,Declinio,24,35,35,80,N,Fracos
12/09/2022,Ji-Parana - RO,Claro a parcialmente nublado,Declinio,24,36,35,75,N,Fracos
13/09/2022,Ji-Parana - RO,Claro a poucas nuvens,Declinio,23,35,40,85,N,Fracos
14/09/2022,Ji-Parana - RO,Poucas nuvens,Estavel,23,34,40,85,NE,Fracos
15/09/2022,Ji-Parana - RO,Poucas nuvens,Estavel,23,34,40,85,NE,Fracos
16/09/2022,Ji-Parana - RO,Poucas nuvens a parcialmente nublado com possibilidade de chuva em areas isoladas ao inicio da noite,Estavel,23,33,40,80,SE,Fracos
17/09/2022,Ji-Parana - RO,Poucas nuvens com possibilidade de chuva em areas isoladas ao inicio da noite,Estavel,24,34,40,80,SE,Fracos
18/09/2022,Ji-Parana - RO,Poucas nuvens,Estavel,24,36,40,75,SE,Fracos
19/09/2022,Ji-Parana - RO,Poucas nuvens,Estavel,25,37,35,75,SE,Fracos
20/09/2022,Ji-Parana - RO,Claro a poucas nuvens,Estavel,25,36,35,75,SE,Fracos
21/09/2022,Ji-Parana - RO,Claro a poucas nuvens,Estavel,25,36,35,75,SE,Fracos
22/09/2022,Ji-Parana - RO,Poucas nuvens,Estavel,25,36,40,75,SE,Fracos
23/09/2022,Ji-Parana - RO,Poucas nuvens com pancadas de chuva isoladas ao inicio da noite,Estavel,24,36,40,90,SE,Fracos
24/09/2022,Ji-Parana - RO,Poucas nuvens com pancadas de chuva isoladas ao inicio da noite,Estavel,24,36,40,90,SE,Fracos
25/09/2022,Ji-Parana - RO,Poucas nuvens com pancadas de chuva isoladas ao inicio da noite,Estavel,24,36,40,90,SE,Fracos
27/09/2022,Ji-Parana - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,36,40,95,N - NE,Fracos
28/09/2022,Ji-Parana - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,37,45,95,NW - N,Fracos
29/09/2022,Ji-Parana - RO,Nublado a encoberto com pancadas de chuva e trovoadas,Declinio,22,30,60,100,SE - S,Fracos/Moderados
01/09/2022,Jordao - AC,Poucas nuvens,Estavel,20,32,30,75,N,Fracos
02/09/2022,Jordao - AC,Poucas nuvens,Estavel,20,32,40,80,NE,Fracos
03/09/2022,Jordao - AC,Poucas nuvens,Estavel,20,32,40,80,NE,Fracos
04/09/2022,Jordao - AC,Poucas nuvens,Estavel,21,33,40,75,NE,Fracos
05/09/2022,Jordao - AC,Poucas nuvens,Estavel,22,33,40,75,NE,Fracos
06/09/2022,Jordao - AC,Claro a parcialmente nublado,Estavel,20,36,40,95,SE,Fracos
07/09/2022,Jordao - AC,Claro a parcialmente nublado,Estavel,21,36,40,95,W - NW,Fracos
08/09/2022,Jordao - AC,Claro a parcialmente nublado,Estavel,22,35,45,95,W - NW,Fracos
09/09/2022,Jordao - AC,Claro a parcialmente nublado,Estavel,22,34,45,90,W - NW,Fracos
10/09/2022,Jordao - AC,Claro a parcialmente nublado,Estavel,22,34,45,90,W - NW,Fracos
11/09/2022,Jordao - AC,Claro a parcialmente nublado,Estavel,22,34,45,90,W - NW,Fracos
12/09/2022,Jordao - AC,Claro a parcialmente nublado,Estavel,22,34,45,90,W - NW,Fracos
13/09/2022,Jordao - AC,Poucas nuvens,Estavel,22,34,45,90,W - NW,Fracos
14/09/2022,Jordao - AC,Poucas nuvens,Estavel,23,34,45,90,W - NW,Fracos
15/09/2022,Jordao - AC,Poucas nuvens,Estavel,23,34,45,90,W - NW,Fracos
16/09/2022,Jordao - AC,Parcialmente nublado com pancadas de chuva e trovoadas isoladas entre o final da tarde e o inicio da noite,Estavel,21,31,55,90,SE - NW,Fracos
17/09/2022,Jordao - AC,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,22,33,45,80,SE,Fracos
18/09/2022,Jordao - AC,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,23,35,40,80,SE,Fracos
19/09/2022,Jordao - AC,Poucas nuvens,Estavel,24,36,40,75,SE,Fracos
20/09/2022,Jordao - AC,Poucas nuvens,Estavel,24,35,40,80,SE,Fracos
21/09/2022,Jordao - AC,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,34,45,90,SE,Fracos
22/09/2022,Jordao - AC,Parcialmente nublado com pancadas de chuva isoladas a tarde,Estavel,24,34,45,90,SE,Fracos
23/09/2022,Jordao - AC,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas a tarde,Estavel,24,36,40,90,SE,Fracos
24/09/2022,Jordao - AC,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas a tarde,Estavel,24,36,40,90,SE,Fracos
25/09/2022,Jordao - AC,Poucas nuvens a parcialmente nublado com pancadas de chuva isoladas a tarde,Estavel,24,36,40,90,SE,Fracos
27/09/2022,Jordao - AC,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,22,36,45,95,NW - N,Fracos
28/09/2022,Jordao - AC,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,35,55,95,NW - N,Fracos
29/09/2022,Jordao - AC,Nublado a encoberto com pancadas de chuva e trovoadas,Estavel,23,33,65,100,SE,Fracos
01/09/2022,Juarina - TO,Claro,Estavel,18,36,30,85,SE - E,Fracos/Moderados
02/09/2022,Juarina - TO,Claro a poucas nuvens,Estavel,18,36,25,90,SE - E,Fracos/Moderados
06/09/2022,Juarina - TO,Parcialmente nublado a nublado,Estavel,20,38,20,95,NE - SE,Fracos/Moderados
07/09/2022,Juarina - TO,Claro a nublado,Estavel,20,38,20,95,NE - SE,Fracos/Moderados
08/09/2022,Juarina - TO,Poucas nuvens a nublado,Estavel,21,37,25,95,NE - SE,Fracos/Moderados
09/09/2022,Juarina - TO,Claro a nublado,Estavel,21,38,25,95,NE - SE,Fracos/Moderados
10/09/2022,Juarina - TO,Claro a parcialmente nublado,Estavel,21,39,20,95,NE - SE,Fracos/Moderados
11/09/2022,Juarina - TO,Claro a nublado,Declinio,22,37,25,95,E - NE,Fracos/Moderados
12/09/2022,Juarina - TO,Claro a nublado,Estavel,21,37,30,95,E - NE,Fracos/Moderados
13/09/2022,Juarina - TO,Claro a parcialmente nublado,Estavel,19,37,20,80,SE - E,Fracos/Moderados
14/09/2022,Juarina - TO,Claro a parcialmente nublado,Estavel,20,35,30,80,SE - E,Fracos/Moderados
15/09/2022,Juarina - TO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas a noite,Declinio,20,32,30,80,SE - E,Fracos/Moderados
16/09/2022,Juarina - TO,Claro a parcialmente nublado,Estavel,20,36,30,100,SE - NE,Fracos/Moderados
17/09/2022,Juarina - TO,Poucas nuvens a parcialmente nublado com pancadas de chuva e trovoadas isoladas a tarde,Declinio,20,34,40,100,SE - NE,Fracos/Moderados
18/09/2022,Juarina - TO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Elevacao,20,36,40,100,SE - NE,Fracos/Moderados
19/09/2022,Juarina - TO,Poucas nuvens a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,20,37,40,100,SE - NE,Fracos/Moderados
20/09/2022,Juarina - TO,Claro a nublado,Estavel,23,37,30,95,E - NE,Fracos/Moderados
21/09/2022,Juarina - TO,Claro a nublado,Estavel,23,37,30,95,E - NE,Fracos/Moderados
22/09/2022,Juarina - TO,Claro a nublado com pancadas de chuva isoladas a tarde,Declinio,21,36,35,95,E - NE,Fracos/Moderados
23/09/2022,Juarina - TO,Claro a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,24,36,40,95,E - NE,Fracos/Moderados
24/09/2022,Juarina - TO,Nublado com chuva e trovoadas a qualquer hora do dia,Estavel,22,33,55,95,E - NE,Fracos/Moderados
25/09/2022,Juarina - TO,Nublado a encoberto com chuva e trovoadas a qualquer hora do dia,Estavel,22,32,60,100,E - NE,Fracos/Moderados
26/09/2022,Juarina - TO,Nublado a parcialmente nublado,Elevacao,22,34,40,95,E - NE,Fracos/Moderados
27/09/2022,Juarina - TO,Claro a parcialmente nublado,Estavel,22,32,40,95,E - NE,Fracos/Moderados
28/09/2022,Juarina - TO,Claro a parcialmente nublado,Estavel,22,32,40,95,E - NE,Fracos/Moderados
29/09/2022,Juarina - TO,Claro a parcialmente nublado,Estavel,22,32,40,95,E - NE,Fracos/Moderados
01/09/2022,Jurua - AM,Parcialmente nublado,Estavel,24,32,55,90,NW - N,Fracos
02/09/2022,Jurua - AM,Claro a parcialmente nublado,Estavel,24,34,50,90,NW - NE,Fracos
03/09/2022,Jurua - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,23,33,55,90,NE - N,Fracos
04/09/2022,Jurua - AM,Nublado a parcialmente nublado com pancadas de chuva,Estavel,23,32,60,90,NW - W,Fracos
07/09/2022,Jurua - AM,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,25,33,55,90,NW - N,Fracos
08/09/2022,Jurua - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,24,32,60,90,NW - N,Fracos
09/09/2022,Jurua - AM,Nublado a parcialmente nublado com chuva em areas isoladas,Estavel,25,31,70,90,NE - N,Fracos/Moderados
10/09/2022,Jurua - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,25,33,65,90,NE - N,Fracos
11/09/2022,Jurua - AM,Nublado a parcialmente nublado com chuva em areas isoladas,Estavel,24,32,65,90,W - NW,Fracos
12/09/2022,Jurua - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,25,32,70,90,NW - W,Fracos
13/09/2022,Jurua - AM,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,55,90,NW - NE,Fracos
14/09/2022,Jurua - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,23,33,55,90,NE - E,Fracos
15/09/2022,Jurua - AM,Parcialmente nublado a nublado com pancadas de chuva,Estavel,23,33,55,90,NE - E,Fracos
16/09/2022,Jurua - AM,Poucas nuvens a nublado com chuva em areas isoladas,Estavel,23,33,55,95,S - SW,Fracos
18/09/2022,Jurua - AM,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Elevacao,23,35,45,90,W - NW,Fracos
20/09/2022,Jurua - AM,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,24,33,55,90,W - NW,Fracos
21/09/2022,Jurua - AM,Parcialmente nublado,Estavel,25,34,55,90,NW,Fracos
22/09/2022,Jurua - AM,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,34,55,90,NE - NW,Fracos
23/09/2022,Jurua - AM,Parcialmente nublado a nublado com pancadas de chuva,Estavel,24,32,60,90,NE - SE,Fracos
24/09/2022,Jurua - AM,Nublado a parcialmente nublado com chuva em areas isoladas,Estavel,22,32,60,90,SW - NW,Fracos/Moderados
25/09/2022,Jurua - AM,Nublado a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,55,90,N - NE,Fracos
26/09/2022,Jurua - AM,Parcialmente nublado com chuva em areas isoladas,Estavel,23,34,50,90,NW - N,Fracos
27/09/2022,Jurua - AM,Parcialmente nublado a nublado com chuva em areas isoladas,Estavel,23,35,55,90,NW - NE,Fracos
28/09/2022,Jurua - AM,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,36,50,90,NE - NW,Fracos
29/09/2022,Jurua - AM,Parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,36,50,90,NE - NW,Fracos
01/09/2022,Juruti - PA,Poucas nuvens a parcialmente nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Estavel,24,33,50,85,NE,Fracos
02/09/2022,Juruti - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde,Estavel,24,34,55,90,NE,Fracos/Moderados
03/09/2022,Juruti - PA,Poucas nuvens a nublado,Estavel,24,33,55,90,NE,Fracos/Moderados
04/09/2022,Juruti - PA,Poucas nuvens a parcialmente nublado,Estavel,24,34,55,90,NE,Fracos/Moderados
05/09/2022,Juruti - PA,Poucas nuvens a parcialmente nublado,Estavel,24,33,50,90,NE,Fracos/Moderados
06/09/2022,Juruti - PA,Poucas nuvens a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,22,35,40,95,NE - SE,Fracos/Moderados
07/09/2022,Juruti - PA,Claro a nublado,Declinio,22,33,50,95,NE - SE,Fracos/Moderados
08/09/2022,Juruti - PA,Claro a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,23,33,50,95,NE - SE,Fracos/Moderados
09/09/2022,Juruti - PA,Claro a nublado,Elevacao,23,35,45,95,NE - SE,Fracos/Moderados
10/09/2022,Juruti - PA,Claro a parcialmente nublado,Estavel,23,36,45,95,NE - SE,Fracos/Moderados
11/09/2022,Juruti - PA,Claro a parcialmente nublado,Estavel,24,36,45,95,E - NE,Fracos/Moderados
12/09/2022,Juruti - PA,Claro a nublado com pancadas de chuva e trovoadas isoladas a tarde e a noite,Declinio,23,34,55,95,E - NE,Fracos/Moderados
13/09/2022,Juruti - PA,Claro a nublado com pancadas de chuva e trovoadas isoladas a noite,Estavel,23,34,55,100,SE - NE,Fracos/Moderados
14/09/2022,Juruti - PA,Claro a nublado com pancadas de chuva e trovoadas isoladas a noite,Estavel,23,34,55,100,SE - NE,Fracos/Moderados
15/09/2022,Juruti - PA,Poucas nuvens a parcialmente nublado com pancadas de chuva e trovoadas a noite,Estavel,23,33,55,100,SE - NE,Fracos/Moderados
16/09/2022,Juruti - PA,Poucas nuvens a parcialmente nublado,Estavel,23,33,55,100,SE - NE,Fracos/Moderados
17/09/2022,Juruti - PA,Nublado a parcialmente nublado com pancadas de chuva e trovoadas pela manha e a noite,Estavel,23,33,55,100,SE - NE,Fracos/Moderados
18/09/2022,Juruti - PA,Poucas nuvens a nublado com pancadas de chuva e trovoadas a noite,Estavel,23,33,55,100,SE - NE,Fracos/Moderados
